V1 V2
3092 DKK1 DKK2
3093 EHHADH DKK1
3094 DKK1 FRAT1
3095 DKK1 GJA1
3096 DKK1 KREMEN2
3097 DKK1 LEF1
3098 LY96 DKK1
3099 NFKBIA DKK1
3100 DKK1 NKD1
3101 DKK1 NKD2
3102 PIK3R1 DKK1
3103 TLR4 DKK1
3104 DKK1 WIF1
3105 EHHADH DKK2
3106 DKK2 FRAT1
3107 DKK2 GJA1
3108 DKK2 KREMEN2
3109 DKK2 LEF1
3110 LY96 DKK2
3111 NFKBIA DKK2
3112 DKK2 NKD1
3113 DKK2 NKD2
3114 PIK3R1 DKK2
3115 TLR4 DKK2
3116 DKK2 WIF1
3117 EHHADH FRAT1
3118 EHHADH GJA1
3119 EHHADH KREMEN2
3120 EHHADH LEF1
3121 LY96 EHHADH
3122 EHHADH NKD1
3123 EHHADH NKD2
3124 PIK3R1 EHHADH
3125 TLR4 EHHADH
3126 EHHADH WIF1
3127 FRAT1 GJA1
3128 FRAT1 KREMEN2
3129 FRAT1 LEF1
3130 LY96 FRAT1
3131 NFKBIA FRAT1
3132 FRAT1 NKD1
3133 FRAT1 NKD2
3134 PIK3R1 FRAT1
3135 TLR4 FRAT1
3136 FRAT1 WIF1
3137 GJA1 KREMEN2
3138 GJA1 LEF1
3139 LY96 GJA1
3140 NFKBIA GJA1
3141 GJA1 NKD1
3142 GJA1 NKD2
3143 PIK3R1 GJA1
3144 TLR4 GJA1
3145 GJA1 WIF1
3146 KREMEN2 LEF1
3147 LY96 KREMEN2
3148 NFKBIA KREMEN2
3149 KREMEN2 NKD1
3150 KREMEN2 NKD2
3151 PIK3R1 KREMEN2
3152 TLR4 KREMEN2
3153 KREMEN2 WIF1
3154 LY96 LEF1
3155 NFKBIA LEF1
3156 LEF1 NKD1
3157 LEF1 NKD2
3158 PIK3R1 LEF1
3159 TLR4 LEF1
3160 LEF1 WIF1
3161 LY96 NKD1
3162 LY96 NKD2
3163 PIK3R1 LY96
3164 LY96 WIF1
3165 NFKBIA NKD1
3166 NFKBIA NKD2
3167 NFKBIA WIF1
3168 NKD1 NKD2
3169 PIK3R1 NKD1
3170 TLR4 NKD1
3171 NKD1 WIF1
3172 PIK3R1 NKD2
3173 TLR4 NKD2
3174 NKD2 WIF1
3175 PIK3R1 TLR4
3176 PIK3R1 WIF1
3177 TLR4 WIF1
3178 MYC DKK1
3179 MYC DKK2
3180 MYC FRAT1
3181 MYC KREMEN2
3182 MYC NKD1
3183 MYC NKD2
3184 MYC WIF1
3185 DLL1 DKK1
3186 DKK1 HES1
3187 DKK1 HES7
3188 DKK1 HEY2
3189 DKK1 LFNG
3190 DLL1 DKK2
3191 DKK2 HES1
3192 DKK2 HES7
3193 DKK2 HEY2
3194 DKK2 LFNG
3195 DLL1 HES1
3196 DLL1 HES7
3197 DLL1 HEY2
3198 DLL1 KREMEN2
3199 DLL1 LFNG
3200 DLL1 NKD1
3201 DLL1 NKD2
3202 DLL1 WIF1
3203 HES1 HES7
3204 HES1 HEY2
3205 KREMEN2 HES1
3206 HES1 LFNG
3207 NKD1 HES1
3208 NKD2 HES1
3209 WIF1 HES1
3210 HES7 HEY2
3211 KREMEN2 HES7
3212 HES7 LFNG
3213 NKD1 HES7
3214 NKD2 HES7
3215 WIF1 HES7
3216 KREMEN2 HEY2
3217 HEY2 LFNG
3218 NKD1 HEY2
3219 NKD2 HEY2
3220 WIF1 HEY2
3221 KREMEN2 LFNG
3222 NKD1 LFNG
3223 NKD2 LFNG
3224 WIF1 LFNG
3225 GABRA1 GABRA2
3226 GABRA1 GABRA4
3227 GABRA1 GABRA5
3228 GABRA1 GABRA6
3229 SOD2 GABRA1
3230 SOD3 GABRA1
3231 GABRA2 GABRA4
3232 GABRA2 GABRA5
3233 GABRA2 GABRA6
3234 SOD2 GABRA2
3235 SOD3 GABRA2
3236 GABRA4 GABRA5
3237 GABRA4 GABRA6
3238 SOD2 GABRA4
3239 SOD3 GABRA4
3240 GABRA5 GABRA6
3241 SOD2 GABRA5
3242 SOD3 GABRA5
3243 SOD2 GABRA6
3244 SOD3 GABRA6
3245 DNM1 GABRA1
3246 DNM1 GABRA2
3247 DNM1 GABRA4
3248 DNM1 GABRA5
3249 DNM1 GABRA6
3250 CDH1 NOS1
3251 BTG2 HOXB9
3252 CCNE1 GADD45A
3253 TIMP3 CCNE1
3254 CDKN1A GADD45A
3255 TIMP3 CDKN1A
3256 TIMP3 GADD45A
3257 CCNA1 CDC25A
3258 CDK1 CCNA1
3259 CDKN1A CCNA1
3260 CDKN2A CCNA1
3261 CCNA1 CDKN2B
3262 CCNE1 CDC25A
3263 CDK1 CCNE1
3264 CDKN2A CCNE1
3265 CCNE1 CDKN2B
3266 CDK1 CDC25A
3267 CDKN1A CDC25A
3268 CDKN2A CDC25A
3269 CDC25A CDKN2B
3270 CDK1 CDKN1A
3271 CDKN2A CDK1
3272 CDK1 CDKN2B
3273 CDKN2A CDKN1A
3274 CDKN1A CDKN2B
3275 CDKN2A CDKN2B
3276 CCNE1 CDC6
3277 CCNE1 CDT1
3278 CCNE1 MCM2
3279 CCNE1 ORC1
3280 CDC6 CDT1
3281 CDC6 MCM2
3282 CDC6 ORC1
3283 CDT1 MCM2
3284 CDT1 ORC1
3285 MCM2 ORC1
3286 CDK1 CCNB2
3287 ESR1 CCNB2
3288 CCNB2 SFN
3289 CDK1 ESR1
3290 CDK1 SFN
3291 ESR1 SFN
3292 RASGRF1 CDKN1A
3293 CDK1 BRCA1
3294 CDKN1A BRCA1
3295 GADD45A BRCA1
3296 RASGRF1 BRCA1
3297 SFN BRCA1
3298 CDK1 GADD45A
3299 CDKN1A SFN
3300 RASGRF1 GADD45A
3301 GADD45A SFN
3302 RASGRF1 SFN
3303 JUN BRCA1
3304 NFKBIA BRCA1
3305 JUN GADD45A
3306 NFKBIA GADD45A
3307 CDKN1A ABCB1
3308 GADD45A ABCB1
3309 HSP90AA1 ABCB1
3310 HSPA1A ABCB1
3311 ABCB1 IGFBP3
3312 HSP90AA1 CDKN1A
3313 HSPA1A CDKN1A
3314 CDKN1A IGFBP3
3315 HSP90AA1 GADD45A
3316 HSPA1A GADD45A
3317 GADD45A IGFBP3
3318 HSP90AA1 IGFBP3
3319 HSPA1A IGFBP3
3320 CDKN2A HSP90AA1
3321 HSPA1A CDKN2A
3322 CDKN2A TWIST1
3323 HSP90AA1 TWIST1
3324 HSPA1A PIK3R1
3325 HSPA1A TWIST1
3326 MYC TWIST1
3327 PIK3R1 TWIST1
3328 MYC ESR1
3329 BRCA1 BRCA2
3330 CSF1 CSF1R
3331 ETS2 CSF1
3332 FOS CSF1
3333 JUN CSF1
3334 ETS2 CSF1R
3335 FOS CSF1R
3336 JUN CSF1R
3337 CDH1 ESR1
3338 CDH1 GREB1
3339 HSPB1 CDH1
3340 CDH1 SNAI1
3341 CDH1 SNAI2
3342 CDH1 TUBA1A
3343 CDH1 TUBA8
3344 ESR1 GREB1
3345 HSPB1 ESR1
3346 ESR1 SNAI1
3347 ESR1 SNAI2
3348 ESR1 TUBA1A
3349 ESR1 TUBA8
3350 HSPB1 GREB1
3351 GREB1 SNAI1
3352 GREB1 SNAI2
3353 TUBA1A GREB1
3354 TUBA8 GREB1
3355 HSPB1 SNAI1
3356 HSPB1 SNAI2
3357 HSPB1 TUBA1A
3358 HSPB1 TUBA8
3359 SNAI1 SNAI2
3360 TUBA1A SNAI1
3361 TUBA8 SNAI1
3362 TUBA1A SNAI2
3363 TUBA8 SNAI2
3364 AURKA KIF15
3365 AURKA TPX2
3366 KIF15 TPX2
3367 BAAT CNR1
3368 BAAT CNR2
3369 CNR1 CNR2
3370 ABCB1 ABCB11
3371 ABCB1 ABCB4
3372 ABCB1 ABCC3
3373 ABCB11 ABCB4
3374 ABCB11 ABCC3
3375 ABCB4 ABCC3
3376 AHSP ALAS2
3377 AHSP GATA1
3378 AHSP HBA1
3379 AHSP HBA2
3380 AHSP HBB
3381 ALAS2 GATA1
3382 ALAS2 HBA1
3383 ALAS2 HBA2
3384 ALAS2 HBB
3385 GATA1 HBA1
3386 GATA1 HBA2
3387 GATA1 HBB
3388 HBA1 HBA2
3389 HBA1 HBB
3390 HBA2 HBB
