V1 V2
12539 MMP2 SFN
12540 MMP2 SNAI2
12541 MMP2 SP5
12542 SSPO MMP2
12543 TNIK MMP2
12544 MMP2 VCAN
12545 MMP2 ZCCHC12
12546 MMP9 MYOG
12547 MMP9 SALL4
12548 MMP9 SFN
12549 MMP9 SNAI2
12550 MMP9 SP5
12551 SSPO MMP9
12552 TNIK MMP9
12553 MMP9 VCAN
12554 MMP9 ZCCHC12
12555 MYC MYOG
12556 MYC SALL4
12557 MYC SNAI2
12558 MYC SP5
12559 MYC TNIK
12560 MYC VCAN
12561 MYC ZCCHC12
12562 MYOG SALL4
12563 SFN MYOG
12564 SNAI2 MYOG
12565 MYOG SP5
12566 SSPO MYOG
12567 TNIK MYOG
12568 MYOG VCAN
12569 MYOG ZCCHC12
12570 SFN SALL4
12571 SNAI2 SALL4
12572 SALL4 SP5
12573 SSPO SALL4
12574 TNIK SALL4
12575 SALL4 VCAN
12576 SALL4 ZCCHC12
12577 SFN SNAI2
12578 SFN SP5
12579 TNIK SFN
12580 SFN VCAN
12581 SFN ZCCHC12
12582 SNAI2 SP5
12583 SSPO SNAI2
12584 TNIK SNAI2
12585 SNAI2 VCAN
12586 SNAI2 ZCCHC12
12587 SSPO SP5
12588 TNIK SP5
12589 SP5 VCAN
12590 SP5 ZCCHC12
12591 TNIK SSPO
12592 SSPO VCAN
12593 SSPO ZCCHC12
12594 TNIK VCAN
12595 TNIK ZCCHC12
12596 VCAN ZCCHC12
12597 ATF3 BBC3
12598 BCL2A1 ATF3
12599 BCL6 ATF3
12600 ATF3 BDKRB2
12601 ATF3 BTG2
12602 CASP1 ATF3
12603 CAV1 ATF3
12604 COL18A1 ATF3
12605 ATF3 CX3CL1
12606 DDIT4 ATF3
12607 ATF3 DKK1
12608 ATF3 E2F2
12609 EDN2 ATF3
12610 FAS ATF3
12611 ATF3 FOXA1
12612 ATF3 GDF15
12613 HGF ATF3
12614 ATF3 HSPA1A
12615 ATF3 IGFBP3
12616 ATF3 LIF
12617 ATF3 NLRC4
12618 ATF3 PMAIP1
12619 ATF3 PPM1J
12620 ATF3 PRDM1
12621 ATF3 PYCARD
12622 ATF3 RGCC
12623 ATF3 S100A2
12624 ATF3 SCN3B
12625 SFN ATF3
12626 ATF3 SH2D1A
12627 SNAI2 ATF3
12628 SPP1 ATF3
12629 ATF3 STEAP3
12630 ATF3 TGFA
12631 TNFRSF10C ATF3
12632 ATF3 TP53I3
12633 ATF3 TP53INP1
12634 ATF3 TP63
12635 ATF3 TYRP1
12636 ATF3 VCAN
12637 BCL2A1 BBC3
12638 BCL6 BBC3
12639 BBC3 BDKRB2
12640 BBC3 BTG2
12641 CASP1 BBC3
12642 CAV1 BBC3
12643 CDKN1A BBC3
12644 COL18A1 BBC3
12645 BBC3 CX3CL1
12646 DDIT4 BBC3
12647 DKK1 BBC3
12648 DUSP1 BBC3
12649 DUSP5 BBC3
12650 E2F2 BBC3
12651 EDN2 BBC3
12652 FAS BBC3
12653 BBC3 FOXA1
12654 GADD45A BBC3
12655 BBC3 GDF15
12656 HGF BBC3
12657 HSPA1A BBC3
12658 BBC3 IGFBP3
12659 JUN BBC3
12660 LIF BBC3
12661 MMP2 BBC3
12662 BBC3 NLRC4
12663 PMAIP1 BBC3
12664 BBC3 PPM1J
12665 BBC3 PRDM1
12666 BBC3 PYCARD
12667 BBC3 RGCC
12668 BBC3 S100A2
12669 BBC3 SCN3B
12670 SERPINB5 BBC3
12671 SERPINE1 BBC3
12672 SFN BBC3
12673 BBC3 SH2D1A
12674 SNAI2 BBC3
12675 SPP1 BBC3
12676 BBC3 STEAP3
12677 TGFA BBC3
12678 TNFRSF10C BBC3
12679 BBC3 TP53I3
12680 BBC3 TP53INP1
12681 BBC3 TP63
12682 BBC3 TYRP1
12683 VCAN BBC3
12684 VDR BBC3
12685 BCL6 BCL2A1
12686 BCL2A1 BDKRB2
12687 BCL2A1 BTG2
12688 CASP1 BCL2A1
12689 CAV1 BCL2A1
12690 CDKN1A BCL2A1
12691 COL18A1 BCL2A1
12692 BCL2A1 CX3CL1
12693 DDIT4 BCL2A1
12694 BCL2A1 DKK1
12695 DUSP1 BCL2A1
12696 BCL2A1 DUSP5
12697 BCL2A1 E2F2
12698 EDN2 BCL2A1
12699 FAS BCL2A1
12700 BCL2A1 FOXA1
12701 GADD45A BCL2A1
12702 BCL2A1 GDF15
12703 HGF BCL2A1
12704 BCL2A1 HSPA1A
12705 BCL2A1 IGFBP3
12706 BCL2A1 LIF
12707 MMP2 BCL2A1
12708 BCL2A1 NLRC4
12709 BCL2A1 PMAIP1
12710 BCL2A1 PPM1J
12711 BCL2A1 PRDM1
12712 BCL2A1 PYCARD
12713 BCL2A1 RGCC
12714 BCL2A1 S100A2
12715 BCL2A1 SCN3B
12716 BCL2A1 SERPINB5
12717 SERPINE1 BCL2A1
12718 SFN BCL2A1
12719 BCL2A1 SH2D1A
12720 SNAI2 BCL2A1
12721 SPP1 BCL2A1
12722 BCL2A1 STEAP3
12723 BCL2A1 TGFA
12724 BCL2A1 TNFRSF10C
12725 BCL2A1 TP53I3
12726 BCL2A1 TP53INP1
12727 BCL2A1 TP63
12728 BCL2A1 TYRP1
12729 BCL2A1 VCAN
12730 BCL2A1 VDR
12731 BCL6 BDKRB2
12732 BCL6 BTG2
12733 CASP1 BCL6
12734 CAV1 BCL6
12735 CDKN1A BCL6
12736 COL18A1 BCL6
12737 BCL6 CX3CL1
12738 DDIT4 BCL6
12739 BCL6 DKK1
12740 BCL6 DUSP1
12741 BCL6 DUSP5
12742 BCL6 E2F2
12743 EDN2 BCL6
12744 FAS BCL6
12745 BCL6 FOXA1
12746 BCL6 GDF15
12747 HGF BCL6
12748 BCL6 HSPA1A
12749 BCL6 IGFBP3
12750 JUN BCL6
12751 BCL6 LIF
12752 MMP2 BCL6
12753 BCL6 NLRC4
12754 BCL6 PMAIP1
12755 BCL6 PPM1J
12756 BCL6 PRDM1
12757 BCL6 PYCARD
12758 BCL6 RGCC
12759 BCL6 S100A2
12760 BCL6 SCN3B
12761 BCL6 SERPINB5
12762 SERPINE1 BCL6
12763 BCL6 SH2D1A
12764 SNAI2 BCL6
12765 SPP1 BCL6
12766 BCL6 STEAP3
12767 BCL6 TGFA
12768 BCL6 TNFRSF10C
12769 BCL6 TP53I3
12770 BCL6 TP53INP1
12771 BCL6 TP63
12772 BCL6 TYRP1
12773 BCL6 VCAN
12774 BCL6 VDR
12775 BDKRB2 BTG2
12776 CASP1 BDKRB2
12777 CAV1 BDKRB2
12778 CDKN1A BDKRB2
12779 COL18A1 BDKRB2
12780 BDKRB2 CX3CL1
12781 DDIT4 BDKRB2
12782 DKK1 BDKRB2
12783 DUSP1 BDKRB2
12784 DUSP5 BDKRB2
12785 E2F2 BDKRB2
12786 EDN2 BDKRB2
12787 FAS BDKRB2
12788 BDKRB2 FOXA1
12789 GADD45A BDKRB2
12790 BDKRB2 GDF15
12791 HGF BDKRB2
12792 HSPA1A BDKRB2
12793 BDKRB2 IGFBP3
12794 JUN BDKRB2
12795 LIF BDKRB2
12796 MMP2 BDKRB2
12797 BDKRB2 NLRC4
12798 PMAIP1 BDKRB2
12799 BDKRB2 PPM1J
12800 BDKRB2 PRDM1
12801 BDKRB2 PYCARD
12802 BDKRB2 RGCC
12803 BDKRB2 S100A2
12804 BDKRB2 SCN3B
12805 SERPINB5 BDKRB2
12806 SERPINE1 BDKRB2
12807 SFN BDKRB2
12808 BDKRB2 SH2D1A
12809 SNAI2 BDKRB2
12810 SPP1 BDKRB2
12811 BDKRB2 STEAP3
12812 TGFA BDKRB2
12813 TNFRSF10C BDKRB2
12814 BDKRB2 TP53I3
12815 BDKRB2 TP53INP1
12816 BDKRB2 TP63
12817 BDKRB2 TYRP1
12818 VCAN BDKRB2
12819 VDR BDKRB2
12820 CASP1 BTG2
12821 CAV1 BTG2
12822 CDKN1A BTG2
12823 COL18A1 BTG2
12824 BTG2 CX3CL1
12825 DDIT4 BTG2
12826 DKK1 BTG2
12827 DUSP1 BTG2
12828 DUSP5 BTG2
12829 E2F2 BTG2
12830 EDN2 BTG2
12831 FAS BTG2
12832 BTG2 FOXA1
12833 GADD45A BTG2
12834 BTG2 GDF15
12835 HGF BTG2
12836 HSPA1A BTG2
12837 BTG2 IGFBP3
12838 JUN BTG2
12839 LIF BTG2
12840 MMP2 BTG2
12841 BTG2 NLRC4
12842 PMAIP1 BTG2
12843 BTG2 PPM1J
12844 BTG2 PRDM1
12845 BTG2 PYCARD
12846 BTG2 RGCC
12847 BTG2 S100A2
12848 BTG2 SCN3B
12849 SERPINB5 BTG2
12850 SERPINE1 BTG2
12851 SFN BTG2
12852 BTG2 SH2D1A
12853 SNAI2 BTG2
12854 SPP1 BTG2
12855 BTG2 STEAP3
12856 TGFA BTG2
12857 TNFRSF10C BTG2
12858 BTG2 TP53I3
12859 BTG2 TP53INP1
12860 BTG2 TP63
12861 BTG2 TYRP1
12862 VCAN BTG2
12863 VDR BTG2
12864 CAV1 CASP1
12865 CASP1 CDKN1A
12866 CASP1 COL18A1
12867 CASP1 CX3CL1
12868 CASP1 DDIT4
12869 CASP1 DKK1
12870 CASP1 DUSP1
12871 CASP1 DUSP5
12872 CASP1 E2F2
12873 CASP1 EDN2
12874 FAS CASP1
12875 CASP1 FOXA1
12876 GADD45A CASP1
12877 CASP1 GDF15
12878 CASP1 HGF
12879 CASP1 HSPA1A
12880 CASP1 IGFBP3
12881 CASP1 LIF
12882 CASP1 MMP2
12883 CASP1 NLRC4
12884 CASP1 PMAIP1
12885 CASP1 PPM1J
12886 CASP1 PRDM1
12887 CASP1 PYCARD
12888 CASP1 RGCC
12889 CASP1 S100A2
12890 CASP1 SCN3B
12891 CASP1 SERPINB5
12892 CASP1 SERPINE1
12893 CASP1 SFN
12894 CASP1 SH2D1A
12895 CASP1 SNAI2
12896 CASP1 SPP1
12897 CASP1 STEAP3
12898 CASP1 TGFA
12899 CASP1 TNFRSF10C
12900 CASP1 TP53I3
12901 CASP1 TP53INP1
12902 CASP1 TP63
12903 CASP1 TYRP1
12904 CASP1 VCAN
12905 CASP1 VDR
12906 CAV1 CDKN1A
12907 CAV1 COL18A1
12908 CAV1 CX3CL1
12909 CAV1 DDIT4
12910 CAV1 DKK1
12911 CAV1 DUSP1
12912 CAV1 DUSP5
12913 CAV1 E2F2
12914 CAV1 EDN2
12915 CAV1 FAS
12916 CAV1 FOXA1
12917 GADD45A CAV1
12918 CAV1 GDF15
12919 CAV1 HGF
12920 CAV1 HSPA1A
12921 CAV1 IGFBP3
12922 CAV1 LIF
12923 CAV1 MMP2
12924 CAV1 NLRC4
12925 CAV1 PMAIP1
12926 CAV1 PPM1J
12927 CAV1 PRDM1
12928 CAV1 PYCARD
12929 CAV1 RGCC
12930 CAV1 S100A2
12931 CAV1 SCN3B
12932 CAV1 SERPINB5
12933 CAV1 SERPINE1
12934 CAV1 SFN
12935 CAV1 SH2D1A
12936 CAV1 SNAI2
12937 CAV1 SPP1
12938 CAV1 STEAP3
12939 CAV1 TGFA
12940 CAV1 TNFRSF10C
12941 CAV1 TP53I3
12942 CAV1 TP53INP1
12943 CAV1 TP63
12944 CAV1 TYRP1
12945 CAV1 VCAN
12946 CAV1 VDR
12947 CDKN1A COL18A1
12948 CDKN1A CX3CL1
12949 CDKN1A DDIT4
12950 CDKN1A DUSP1
12951 CDKN1A DUSP5
12952 CDKN1A EDN2
12953 FAS CDKN1A
12954 CDKN1A FOXA1
12955 CDKN1A GDF15
12956 HGF CDKN1A
12957 CDKN1A HSPA1A
12958 CDKN1A IGFBP3
12959 CDKN1A LIF
12960 CDKN1A NLRC4
12961 CDKN1A PMAIP1
12962 CDKN1A PPM1J
12963 CDKN1A PRDM1
12964 CDKN1A PYCARD
12965 CDKN1A RGCC
12966 CDKN1A S100A2
12967 CDKN1A SCN3B
12968 CDKN1A SERPINB5
12969 CDKN1A SH2D1A
12970 CDKN1A SNAI2
12971 SPP1 CDKN1A
12972 CDKN1A STEAP3
12973 CDKN1A TGFA
12974 CDKN1A TNFRSF10C
12975 CDKN1A TP53I3
12976 CDKN1A TP53INP1
12977 CDKN1A TP63
12978 CDKN1A TYRP1
12979 CDKN1A VCAN
12980 COL18A1 CX3CL1
12981 COL18A1 DDIT4
12982 COL18A1 DKK1
12983 COL18A1 DUSP1
12984 COL18A1 DUSP5
12985 COL18A1 E2F2
12986 COL18A1 EDN2
12987 FAS COL18A1
12988 COL18A1 FOXA1
12989 GADD45A COL18A1
12990 COL18A1 GDF15
12991 HGF COL18A1
12992 COL18A1 HSPA1A
12993 COL18A1 IGFBP3
12994 COL18A1 LIF
12995 MMP2 COL18A1
12996 COL18A1 NLRC4
12997 COL18A1 PMAIP1
12998 COL18A1 PPM1J
12999 COL18A1 PRDM1
13000 COL18A1 PYCARD
13001 COL18A1 RGCC
13002 COL18A1 S100A2
13003 COL18A1 SCN3B
13004 COL18A1 SERPINB5
13005 SERPINE1 COL18A1
13006 COL18A1 SFN
13007 COL18A1 SH2D1A
13008 COL18A1 SNAI2
13009 COL18A1 STEAP3
13010 COL18A1 TGFA
13011 COL18A1 TNFRSF10C
13012 COL18A1 TP53I3
13013 COL18A1 TP53INP1
13014 COL18A1 TP63
13015 COL18A1 TYRP1
13016 COL18A1 VCAN
13017 COL18A1 VDR
13018 DDIT4 CX3CL1
13019 DKK1 CX3CL1
13020 DUSP1 CX3CL1
13021 DUSP5 CX3CL1
13022 E2F2 CX3CL1
13023 EDN2 CX3CL1
13024 FAS CX3CL1
13025 CX3CL1 FOXA1
13026 GADD45A CX3CL1
13027 CX3CL1 GDF15
13028 HGF CX3CL1
13029 HSPA1A CX3CL1
13030 CX3CL1 IGFBP3
13031 JUN CX3CL1
13032 LIF CX3CL1
13033 MMP2 CX3CL1
13034 CX3CL1 NLRC4
13035 PMAIP1 CX3CL1
13036 CX3CL1 PPM1J
13037 CX3CL1 PRDM1
13038 CX3CL1 PYCARD
13039 CX3CL1 RGCC
13040 CX3CL1 S100A2
13041 CX3CL1 SCN3B
13042 SERPINB5 CX3CL1
13043 SERPINE1 CX3CL1
13044 SFN CX3CL1
13045 CX3CL1 SH2D1A
13046 SNAI2 CX3CL1
13047 SPP1 CX3CL1
13048 CX3CL1 STEAP3
13049 TGFA CX3CL1
13050 TNFRSF10C CX3CL1
13051 CX3CL1 TP53I3
13052 CX3CL1 TP53INP1
13053 CX3CL1 TP63
13054 CX3CL1 TYRP1
13055 VCAN CX3CL1
13056 VDR CX3CL1
13057 DDIT4 DKK1
13058 DDIT4 DUSP1
13059 DDIT4 DUSP5
13060 DDIT4 E2F2
13061 EDN2 DDIT4
13062 FAS DDIT4
13063 DDIT4 FOXA1
13064 GADD45A DDIT4
13065 DDIT4 GDF15
13066 HGF DDIT4
13067 DDIT4 HSPA1A
13068 DDIT4 IGFBP3
13069 JUN DDIT4
13070 DDIT4 LIF
13071 MMP2 DDIT4
13072 DDIT4 NLRC4
13073 DDIT4 PMAIP1
13074 DDIT4 PPM1J
13075 DDIT4 PRDM1
13076 DDIT4 PYCARD
13077 DDIT4 RGCC
13078 DDIT4 S100A2
13079 DDIT4 SCN3B
13080 DDIT4 SERPINB5
13081 SERPINE1 DDIT4
13082 DDIT4 SH2D1A
13083 DDIT4 SNAI2
13084 SPP1 DDIT4
13085 DDIT4 STEAP3
13086 DDIT4 TGFA
13087 DDIT4 TNFRSF10C
13088 DDIT4 TP53I3
13089 DDIT4 TP53INP1
13090 DDIT4 TP63
13091 DDIT4 TYRP1
13092 DDIT4 VCAN
13093 DDIT4 VDR
13094 DUSP1 DKK1
13095 DUSP5 DKK1
13096 DKK1 E2F2
13097 EDN2 DKK1
13098 FAS DKK1
13099 DKK1 FOXA1
13100 DKK1 GDF15
13101 HGF DKK1
13102 DKK1 HSPA1A
13103 DKK1 IGFBP3
13104 LIF DKK1
13105 DKK1 NLRC4
13106 PMAIP1 DKK1
13107 DKK1 PPM1J
13108 DKK1 PRDM1
13109 DKK1 PYCARD
13110 DKK1 RGCC
13111 DKK1 S100A2
13112 DKK1 SCN3B
13113 SERPINB5 DKK1
13114 SERPINE1 DKK1
13115 DKK1 SH2D1A
13116 SPP1 DKK1
13117 DKK1 STEAP3
13118 DKK1 TGFA
13119 TNFRSF10C DKK1
13120 DKK1 TP53I3
13121 DKK1 TP53INP1
13122 DKK1 TP63
13123 DKK1 TYRP1
13124 DKK1 VDR
13125 DUSP1 E2F2
13126 EDN2 DUSP1
13127 FAS DUSP1
13128 DUSP1 FOXA1
13129 DUSP1 GDF15
13130 HGF DUSP1
13131 DUSP1 HSPA1A
13132 DUSP1 IGFBP3
13133 DUSP1 LIF
13134 DUSP1 NLRC4
13135 DUSP1 PMAIP1
13136 DUSP1 PPM1J
13137 DUSP1 PRDM1
13138 DUSP1 PYCARD
13139 DUSP1 RGCC
13140 DUSP1 S100A2
13141 DUSP1 SCN3B
13142 SERPINE1 DUSP1
13143 DUSP1 SH2D1A
13144 SNAI2 DUSP1
13145 SPP1 DUSP1
13146 DUSP1 STEAP3
13147 DUSP1 TGFA
13148 DUSP1 TNFRSF10C
13149 DUSP1 TP53I3
13150 DUSP1 TP53INP1
13151 DUSP1 TP63
13152 DUSP1 TYRP1
13153 DUSP1 VCAN
13154 DUSP1 VDR
13155 DUSP5 E2F2
13156 EDN2 DUSP5
13157 FAS DUSP5
13158 DUSP5 FOXA1
13159 DUSP5 GDF15
13160 HGF DUSP5
13161 DUSP5 HSPA1A
13162 DUSP5 IGFBP3
13163 LIF DUSP5
13164 DUSP5 NLRC4
13165 DUSP5 PMAIP1
13166 DUSP5 PPM1J
13167 DUSP5 PRDM1
13168 DUSP5 PYCARD
13169 DUSP5 RGCC
13170 DUSP5 S100A2
13171 DUSP5 SCN3B
13172 SERPINE1 DUSP5
13173 SFN DUSP5
13174 DUSP5 SH2D1A
13175 SNAI2 DUSP5
13176 SPP1 DUSP5
13177 DUSP5 STEAP3
13178 DUSP5 TGFA
13179 TNFRSF10C DUSP5
13180 DUSP5 TP53I3
13181 DUSP5 TP53INP1
13182 DUSP5 TP63
13183 DUSP5 TYRP1
13184 DUSP5 VCAN
13185 DUSP5 VDR
13186 EDN2 E2F2
13187 FAS E2F2
13188 E2F2 FOXA1
13189 GADD45A E2F2
13190 E2F2 GDF15
13191 HGF E2F2
13192 HSPA1A E2F2
13193 E2F2 IGFBP3
13194 LIF E2F2
13195 MMP2 E2F2
13196 E2F2 NLRC4
13197 PMAIP1 E2F2
13198 E2F2 PPM1J
13199 E2F2 PRDM1
13200 E2F2 PYCARD
13201 E2F2 RGCC
13202 E2F2 S100A2
13203 E2F2 SCN3B
13204 SERPINB5 E2F2
13205 SFN E2F2
13206 E2F2 SH2D1A
13207 SNAI2 E2F2
13208 SPP1 E2F2
13209 E2F2 STEAP3
13210 TGFA E2F2
13211 TNFRSF10C E2F2
13212 E2F2 TP53I3
13213 E2F2 TP53INP1
13214 E2F2 TP63
13215 E2F2 TYRP1
13216 E2F2 VCAN
13217 VDR E2F2
13218 FAS EDN2
13219 EDN2 FOXA1
13220 GADD45A EDN2
13221 EDN2 GDF15
13222 HGF EDN2
13223 EDN2 HSPA1A
13224 EDN2 IGFBP3
13225 EDN2 LIF
13226 MMP2 EDN2
13227 EDN2 NLRC4
13228 EDN2 PMAIP1
13229 EDN2 PPM1J
13230 EDN2 PRDM1
13231 EDN2 PYCARD
13232 EDN2 RGCC
13233 EDN2 S100A2
13234 EDN2 SCN3B
13235 EDN2 SERPINB5
13236 SERPINE1 EDN2
13237 SFN EDN2
13238 EDN2 SH2D1A
13239 EDN2 SNAI2
13240 SPP1 EDN2
13241 EDN2 STEAP3
13242 EDN2 TGFA
13243 EDN2 TNFRSF10C
13244 EDN2 TP53I3
13245 EDN2 TP53INP1
13246 EDN2 TP63
13247 EDN2 TYRP1
13248 EDN2 VCAN
13249 EDN2 VDR
13250 FAS FOXA1
13251 GADD45A FAS
13252 FAS GDF15
13253 FAS HGF
13254 FAS HSPA1A
13255 FAS IGFBP3
13256 JUN FAS
13257 FAS LIF
13258 FAS MMP2
13259 FAS NLRC4
13260 FAS PMAIP1
13261 FAS PPM1J
13262 FAS PRDM1
13263 FAS PYCARD
13264 FAS RGCC
13265 FAS S100A2
13266 FAS SCN3B
13267 FAS SERPINB5
13268 FAS SERPINE1
13269 FAS SFN
13270 FAS SH2D1A
13271 FAS SNAI2
13272 FAS SPP1
13273 FAS STEAP3
13274 FAS TGFA
13275 FAS TNFRSF10C
13276 FAS TP53I3
13277 FAS TP53INP1
13278 FAS TP63
13279 FAS TYRP1
13280 FAS VCAN
13281 FAS VDR
13282 GADD45A FOXA1
13283 FOXA1 GDF15
13284 HGF FOXA1
13285 HSPA1A FOXA1
13286 FOXA1 IGFBP3
13287 JUN FOXA1
13288 LIF FOXA1
13289 MMP2 FOXA1
13290 FOXA1 NLRC4
13291 PMAIP1 FOXA1
13292 FOXA1 PPM1J
13293 FOXA1 PRDM1
13294 FOXA1 PYCARD
13295 FOXA1 RGCC
13296 FOXA1 S100A2
13297 FOXA1 SCN3B
13298 SERPINB5 FOXA1
13299 SERPINE1 FOXA1
13300 SFN FOXA1
13301 FOXA1 SH2D1A
13302 SNAI2 FOXA1
13303 SPP1 FOXA1
13304 FOXA1 STEAP3
13305 TGFA FOXA1
13306 TNFRSF10C FOXA1
13307 FOXA1 TP53I3
13308 FOXA1 TP53INP1
13309 FOXA1 TP63
13310 FOXA1 TYRP1
13311 VCAN FOXA1
13312 VDR FOXA1
13313 GADD45A GDF15
13314 GADD45A HGF
13315 GADD45A HSPA1A
13316 GADD45A IGFBP3
13317 GADD45A LIF
13318 GADD45A NLRC4
13319 GADD45A PMAIP1
13320 GADD45A PPM1J
13321 GADD45A PRDM1
13322 GADD45A PYCARD
13323 GADD45A RGCC
13324 GADD45A S100A2
13325 GADD45A SCN3B
13326 GADD45A SERPINE1
13327 GADD45A SH2D1A
13328 GADD45A SNAI2
13329 GADD45A SPP1
13330 GADD45A STEAP3
13331 GADD45A TGFA
13332 GADD45A TNFRSF10C
13333 GADD45A TP53I3
13334 GADD45A TP53INP1
13335 GADD45A TP63
13336 GADD45A TYRP1
13337 GADD45A VCAN
13338 GADD45A VDR
13339 HGF GDF15
13340 HSPA1A GDF15
13341 GDF15 IGFBP3
13342 JUN GDF15
13343 LIF GDF15
13344 MMP2 GDF15
13345 GDF15 NLRC4
13346 PMAIP1 GDF15
13347 GDF15 PPM1J
13348 GDF15 PRDM1
13349 GDF15 PYCARD
13350 GDF15 RGCC
13351 GDF15 S100A2
13352 GDF15 SCN3B
13353 SERPINB5 GDF15
13354 SERPINE1 GDF15
13355 SFN GDF15
13356 GDF15 SH2D1A
13357 SNAI2 GDF15
13358 SPP1 GDF15
13359 GDF15 STEAP3
13360 TGFA GDF15
13361 TNFRSF10C GDF15
13362 GDF15 TP53I3
13363 GDF15 TP53INP1
13364 GDF15 TP63
13365 GDF15 TYRP1
13366 VCAN GDF15
13367 VDR GDF15
13368 HGF HSPA1A
13369 HGF IGFBP3
13370 HGF LIF
13371 MMP2 HGF
13372 HGF NLRC4
13373 HGF PMAIP1
13374 HGF PPM1J
13375 HGF PRDM1
13376 HGF PYCARD
13377 HGF RGCC
13378 HGF S100A2
13379 HGF SCN3B
13380 HGF SERPINB5
13381 HGF SFN
13382 HGF SH2D1A
13383 HGF SNAI2
13384 HGF STEAP3
13385 HGF TGFA
13386 HGF TNFRSF10C
13387 HGF TP53I3
13388 HGF TP53INP1
13389 HGF TP63
13390 HGF TYRP1
13391 HGF VCAN
13392 HGF VDR
13393 HSPA1A IGFBP3
13394 JUN HSPA1A
13395 LIF HSPA1A
13396 HSPA1A NLRC4
13397 PMAIP1 HSPA1A
13398 HSPA1A PPM1J
13399 HSPA1A PRDM1
13400 HSPA1A PYCARD
13401 HSPA1A RGCC
13402 HSPA1A S100A2
13403 HSPA1A SCN3B
13404 SERPINB5 HSPA1A
13405 SERPINE1 HSPA1A
13406 SFN HSPA1A
13407 HSPA1A SH2D1A
13408 SNAI2 HSPA1A
13409 SPP1 HSPA1A
13410 HSPA1A STEAP3
13411 TNFRSF10C HSPA1A
13412 HSPA1A TP53I3
13413 HSPA1A TP53INP1
13414 HSPA1A TP63
13415 HSPA1A TYRP1
13416 HSPA1A VCAN
13417 VDR HSPA1A
13418 JUN IGFBP3
13419 LIF IGFBP3
13420 MMP2 IGFBP3
13421 IGFBP3 NLRC4
13422 PMAIP1 IGFBP3
13423 IGFBP3 PPM1J
13424 IGFBP3 PRDM1
13425 IGFBP3 PYCARD
13426 IGFBP3 RGCC
13427 IGFBP3 S100A2
13428 IGFBP3 SCN3B
13429 SERPINB5 IGFBP3
13430 SERPINE1 IGFBP3
13431 SFN IGFBP3
13432 IGFBP3 SH2D1A
13433 SNAI2 IGFBP3
13434 SPP1 IGFBP3
13435 IGFBP3 STEAP3
13436 TGFA IGFBP3
13437 TNFRSF10C IGFBP3
13438 IGFBP3 TP53I3
13439 IGFBP3 TP53INP1
13440 IGFBP3 TP63
13441 IGFBP3 TYRP1
13442 VCAN IGFBP3
13443 VDR IGFBP3
13444 JUN NLRC4
13445 JUN PMAIP1
13446 JUN PPM1J
13447 JUN PRDM1
13448 JUN PYCARD
13449 JUN RGCC
13450 JUN S100A2
13451 JUN SCN3B
13452 JUN SH2D1A
13453 JUN STEAP3
13454 JUN TGFA
13455 JUN TNFRSF10C
13456 JUN TP53I3
13457 JUN TP53INP1
13458 JUN TP63
13459 JUN TYRP1
13460 LIF NLRC4
13461 LIF PMAIP1
13462 LIF PPM1J
13463 LIF PRDM1
13464 LIF PYCARD
13465 LIF RGCC
13466 LIF S100A2
13467 LIF SCN3B
13468 LIF SERPINB5
13469 SERPINE1 LIF
13470 SFN LIF
13471 LIF SH2D1A
13472 SNAI2 LIF
13473 SPP1 LIF
13474 LIF STEAP3
13475 LIF TGFA
13476 TNFRSF10C LIF
13477 LIF TP53I3
13478 LIF TP53INP1
13479 LIF TP63
13480 LIF TYRP1
13481 LIF VCAN
13482 LIF VDR
13483 MMP2 NLRC4
13484 MMP2 PMAIP1
13485 MMP2 PPM1J
13486 MMP2 PRDM1
13487 MMP2 PYCARD
13488 MMP2 RGCC
13489 MMP2 S100A2
13490 MMP2 SCN3B
13491 MMP2 SERPINE1
13492 MMP2 SH2D1A
13493 MMP2 STEAP3
13494 MMP2 TNFRSF10C
13495 MMP2 TP53I3
13496 MMP2 TP53INP1
13497 MMP2 TP63
13498 MMP2 TYRP1
13499 MMP2 VDR
13500 PMAIP1 NLRC4
13501 NLRC4 PPM1J
13502 NLRC4 PRDM1
13503 NLRC4 PYCARD
13504 NLRC4 RGCC
13505 NLRC4 S100A2
13506 NLRC4 SCN3B
13507 SERPINB5 NLRC4
13508 SERPINE1 NLRC4
13509 SFN NLRC4
13510 NLRC4 SH2D1A
13511 SNAI2 NLRC4
13512 SPP1 NLRC4
13513 NLRC4 STEAP3
13514 TGFA NLRC4
13515 TNFRSF10C NLRC4
13516 NLRC4 TP53I3
13517 NLRC4 TP53INP1
13518 NLRC4 TP63
13519 NLRC4 TYRP1
13520 VCAN NLRC4
13521 VDR NLRC4
13522 PMAIP1 PPM1J
13523 PMAIP1 PRDM1
13524 PMAIP1 PYCARD
13525 PMAIP1 RGCC
13526 PMAIP1 S100A2
13527 PMAIP1 SCN3B
13528 SERPINB5 PMAIP1
13529 SERPINE1 PMAIP1
13530 SFN PMAIP1
13531 PMAIP1 SH2D1A
13532 SNAI2 PMAIP1
13533 SPP1 PMAIP1
13534 PMAIP1 STEAP3
13535 PMAIP1 TGFA
13536 TNFRSF10C PMAIP1
13537 PMAIP1 TP53I3
13538 PMAIP1 TP53INP1
13539 PMAIP1 TP63
